episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason,route
1197,67,-189.49,5.73,277.49,0.0240,0.0000,0,collision,
1198,94,-181.61,6.67,390.45,0.0000,0.0101,0,collision,
1199,102,-121.96,14.37,325.63,0.0036,0.0446,0,collision,
1200,158,-152.30,9.07,495.08,0.0072,0.0284,0,collision,
1201,114,-185.39,8.35,279.43,0.0041,0.0102,0,collision,
1202,125,-206.17,4.49,426.72,0.0101,0.0244,0,collision,
1203,132,308.67,18.68,249.08,0.0000,0.0079,1,goal,
1204,35,-208.16,3.34,127.26,0.0261,0.1387,0,collision,
1205,42,-216.33,2.27,80.40,0.0098,0.0201,0,collision,
1206,261,-200.59,6.12,968.18,0.0034,0.0980,0,collision,
1207,131,-141.38,13.23,93.79,0.0075,0.0146,0,collision,
1208,41,-181.81,9.91,32.60,0.0219,0.0000,0,collision,
1209,10,-200.34,3.23,33.80,0.2000,0.0000,0,collision,
1210,32,-195.80,4.79,130.30,0.0024,0.0000,0,collision,
1211,98,-223.08,3.10,233.64,0.0098,0.0051,0,collision,
1212,61,-140.81,21.37,26.50,0.0000,0.0162,0,collision,
1213,37,-187.21,7.00,213.53,0.0251,0.0000,0,collision,
1214,86,-141.01,14.21,135.93,0.0162,0.0512,0,collision,
1215,14,-196.98,3.86,40.02,0.0000,0.0000,0,collision,
1216,138,-109.33,13.02,69.62,0.0011,0.0103,0,collision,
1217,46,-170.31,13.82,279.50,0.0000,0.0505,0,collision,
1218,222,-100.81,11.20,506.24,0.0032,0.0174,0,collision,
1219,82,-152.74,14.17,180.77,0.0080,0.0205,0,collision,
1220,7,-206.22,0.99,6.57,0.0167,0.0000,0,collision,
1221,67,-146.72,15.57,278.44,0.0197,0.0109,0,collision,
1222,60,-158.05,13.34,132.51,0.0187,0.0205,0,collision,
1223,173,273.52,13.31,568.74,0.0000,0.0144,1,goal,
1224,235,332.31,10.97,766.53,0.0000,0.0050,1,goal,
1225,51,-181.83,6.47,293.16,0.0215,0.0000,0,collision,
1226,29,-175.37,18.15,150.55,0.0690,0.0000,0,collision,
1227,199,-143.85,10.97,288.94,0.0018,0.0542,0,collision,
1228,114,299.29,20.06,-24.75,0.0000,0.0000,1,goal,
1229,197,-128.99,11.21,523.85,0.0039,0.1232,0,collision,
1230,148,-137.76,12.52,-41.82,0.0084,0.1284,0,collision,
1231,131,298.67,17.15,90.07,0.0000,0.0000,1,goal,
1232,2,-200.35,0.26,0.26,0.1254,0.0000,0,collision,
1233,53,-162.09,13.69,49.20,0.0226,0.0000,0,collision,
1234,53,-167.81,14.52,137.92,0.0032,0.1045,0,collision,
231,230,318.70,10.32,801.81,0.0000,0.0014,1,goal,
232,246,329.47,9.92,736.33,0.0000,0.0252,1,goal,
233,150,-135.05,10.44,281.79,0.0133,0.0000,0,collision,
234,170,-108.18,12.66,332.24,0.0020,0.0092,0,collision,
235,263,336.90,11.60,665.55,0.0000,0.0000,1,goal,
236,38,-209.12,2.67,80.89,0.0526,0.0030,0,collision,
237,35,-209.32,3.18,117.83,0.0571,0.0663,0,collision,
238,185,-83.79,13.23,542.70,0.0007,0.0178,0,collision,
239,117,-231.31,2.97,271.32,0.0069,0.0058,0,collision,
240,7,-207.61,0.44,2.92,0.0603,0.0000,0,collision,
1235,152,-265.34,9.92,206.68,0.0007,0.0043,0,collision,
1236,398,238.92,7.21,1197.83,0.0000,0.0000,1,goal,
1237,18,-190.60,10.44,158.10,0.0269,0.0000,0,collision,
1238,302,289.14,9.58,852.88,0.0000,0.0079,1,goal,
1239,241,281.54,10.04,774.17,0.0000,0.0666,1,goal,
1240,139,-223.66,4.83,465.00,0.0000,0.0406,0,collision,
1241,223,360.04,13.19,754.84,0.0000,0.0021,1,goal,
1242,23,-204.75,2.58,43.74,0.0000,0.0000,0,collision,
1243,49,-201.94,3.39,128.35,0.0194,0.0033,0,collision,
1244,4,-200.27,1.92,7.97,0.2012,0.0000,0,collision,
1245,128,-158.27,7.13,495.44,0.0156,0.0238,0,collision,
1246,463,203.65,6.07,1666.88,0.0000,0.0702,1,goal,
1247,123,-153.63,10.62,358.63,0.0000,0.0000,0,collision,
1248,85,-227.73,2.64,190.55,0.0235,0.0118,0,collision,
1249,193,347.62,14.09,643.09,0.0000,0.0296,1,goal,
1250,64,-170.84,10.00,300.32,0.0104,0.0181,0,collision,
1251,248,304.03,9.71,677.12,0.0000,0.0078,1,goal,
1252,256,279.28,8.80,544.54,0.0000,0.0000,1,goal,
1253,271,301.56,9.79,759.29,0.0000,0.0388,1,goal,
1254,363,194.81,6.17,1186.99,0.0000,0.0143,1,goal,
1255,63,-211.89,4.60,209.53,0.0070,0.0000,0,collision,
1256,116,-179.48,7.46,394.25,0.0000,0.0000,0,collision,
1257,8,-207.44,0.83,6.79,0.1464,0.0000,0,collision,
1258,5,-201.02,2.00,17.00,0.1971,0.0000,0,collision,
241,202,-148.47,9.03,672.23,0.0099,0.0151,0,collision,
242,59,-224.45,2.14,104.65,0.0102,0.0000,0,collision,
243,109,-137.16,17.08,157.46,0.0058,0.0069,0,collision,
244,9,-210.63,0.27,1.57,0.1484,0.0000,0,collision,
245,206,312.13,12.13,680.12,0.0000,0.0051,1,goal,
246,274,253.88,9.03,601.13,0.0000,0.0375,1,goal,
247,10,-207.91,0.95,4.48,0.0814,0.0000,0,collision,
248,4,-203.78,0.52,1.94,0.4269,0.0000,0,collision,
249,53,-160.27,15.46,166.30,0.0000,0.0000,0,collision,
250,85,-204.24,3.66,278.38,0.0000,0.0000,0,collision,
1259,286,-268.10,9.10,519.32,0.0042,0.0920,0,collision,
1260,314,-156.56,8.64,709.67,0.0036,0.0003,0,collision,
1261,240,229.13,11.51,300.53,0.0000,0.0358,1,goal,
1262,2,-200.32,1.04,2.51,0.3126,0.0000,0,collision,
1263,25,-189.32,9.03,83.21,0.0138,0.0000,0,collision,
1264,201,267.66,11.83,441.75,0.0000,0.0000,1,goal,
1265,175,-102.95,12.74,530.44,0.0007,0.0086,0,collision,
1266,138,-207.34,4.97,558.01,0.0061,0.0000,0,collision,
1267,316,228.54,7.53,940.78,0.0000,0.1181,1,goal,
1268,283,309.54,8.95,1058.15,0.0000,0.0000,1,goal,
1269,33,-185.13,8.41,176.06,0.0145,0.0000,0,collision,
1270,249,302.28,11.09,509.33,0.0000,0.0042,1,goal,
1271,143,308.81,17.55,225.24,0.0000,0.0000,1,goal,
1272,51,-162.89,12.59,229.43,0.0392,0.0000,0,collision,
1273,210,279.47,11.52,388.61,0.0000,0.0633,1,goal,
1274,91,297.92,27.20,-52.70,0.0000,0.0000,1,goal,
1275,83,-128.02,18.72,77.26,0.0241,0.0329,0,collision,
1276,2,-200.86,0.00,0.10,0.9588,0.0000,0,collision,
1277,225,266.49,9.98,598.02,0.0000,0.0038,1,goal,
1278,96,-124.41,17.38,51.32,0.0148,0.0604,0,collision,
1279,193,310.86,12.85,625.76,0.0000,0.0042,1,goal,
1280,178,309.31,13.60,404.27,0.0000,0.0059,1,goal,
1281,147,331.65,19.32,138.73,0.0000,0.0012,1,goal,
1282,250,-113.34,9.18,648.41,0.0080,0.0253,0,collision,
1283,159,-265.24,3.04,425.57,0.0126,0.0056,0,collision,
1284,7,-200.45,2.60,20.83,0.2857,0.1803,0,collision,
1285,131,-184.77,9.28,451.25,0.0026,0.0000,0,collision,
251,59,-161.21,12.51,184.28,0.0000,0.0141,0,collision,
252,89,-168.58,8.71,300.16,0.0147,0.0247,0,collision,
253,25,-197.82,4.93,115.63,0.0011,0.0000,0,collision,
254,183,330.32,16.33,50.75,0.0000,0.0000,1,goal,
255,158,290.60,15.89,308.51,0.0000,0.0037,1,goal,
256,97,284.84,23.90,-67.44,0.0000,0.0000,1,goal,
257,44,-190.55,6.91,84.22,0.0000,0.0000,0,collision,
258,112,-138.04,12.31,271.51,0.0123,0.0165,0,collision,
259,189,-82.66,13.02,500.63,0.0053,0.0103,0,collision,
260,58,-187.06,14.95,117.64,0.0056,0.1207,0,collision,
1286,152,-203.01,10.56,602.62,0.0016,0.0000,0,collision,
1287,57,-153.06,17.81,86.23,0.0334,0.0238,0,collision,
1288,110,-141.63,9.24,514.32,0.0052,0.0000,0,collision,
1289,92,295.22,27.13,-72.19,0.0000,0.0000,1,goal,
1290,81,275.43,25.61,-27.88,0.0000,0.0082,1,goal,
1291,120,294.96,21.13,61.12,0.0000,0.0585,1,goal,
1292,206,250.32,13.25,179.85,0.0000,0.1147,1,goal,
1293,169,228.93,13.79,92.18,0.0000,0.2193,1,goal,
1294,38,-166.19,20.22,110.74,0.0077,0.0000,0,collision,
1295,43,-171.20,14.10,51.83,0.0012,0.0000,0,collision,
1296,204,319.40,13.32,550.61,0.0000,0.0008,1,goal,
1297,133,308.15,18.86,72.96,0.0000,0.0352,1,goal,
1298,210,315.50,10.82,684.96,0.0000,0.0120,1,goal,
1299,68,-162.39,11.36,234.58,0.0000,0.0028,0,collision,
1300,44,-165.49,15.01,171.49,0.0128,0.0243,0,collision,
1301,318,203.89,8.17,556.93,0.0000,0.0027,1,goal,
1302,279,270.48,8.77,878.46,0.0000,0.0317,1,goal,
1303,180,-136.60,8.78,626.78,0.0041,0.0006,0,collision,
1304,219,-145.16,9.83,513.77,0.0091,0.0000,0,collision,
1305,114,-193.76,5.15,390.91,0.0089,0.0370,0,collision,
1306,90,-163.06,9.24,367.21,0.0085,0.0441,0,collision,
1307,44,-166.61,13.21,185.78,0.0449,0.0000,0,collision,
1308,225,-131.20,10.14,345.71,0.0014,0.0001,0,collision,
1309,147,-274.65,10.10,120.69,0.0078,0.4474,0,collision,
1310,71,-147.17,14.60,164.53,0.0000,0.0231,0,collision,
1311,308,277.10,8.11,654.22,0.0000,0.0049,1,goal,
1312,216,-168.95,6.42,890.78,0.0000,0.0000,0,collision,
261,248,302.85,11.02,585.16,0.0000,0.0000,1,goal,
262,297,323.77,9.35,897.62,0.0000,0.0019,1,goal,
263,95,-147.42,11.67,232.55,0.0211,0.0121,0,collision,
264,84,-149.14,13.47,209.50,0.0238,0.0467,0,collision,
265,262,267.91,9.37,919.22,0.0000,0.0477,1,goal,
266,245,276.48,11.32,619.36,0.0000,0.0111,1,goal,
267,149,241.07,16.86,217.03,0.0000,0.0000,1,goal,
268,179,-111.23,11.48,626.36,0.0044,0.0572,0,collision,
269,126,-128.99,12.70,78.11,0.0009,0.0058,0,collision,
270,73,-157.68,13.55,234.32,0.0032,0.0000,0,collision,
1313,248,-209.44,10.17,584.10,0.0041,0.0289,0,collision,
1314,138,289.95,16.93,412.29,0.0000,0.0000,1,goal,
1315,70,-157.92,12.36,225.12,0.0267,0.0000,0,collision,
1316,131,-83.38,20.05,120.85,0.0035,0.0202,0,collision,
1317,187,-61.64,14.97,114.40,0.0034,0.0156,0,collision,
1318,188,339.90,16.02,185.07,0.0000,0.0102,1,goal,
1319,130,-126.68,13.30,339.26,0.0031,0.0498,0,collision,
1320,227,241.11,10.42,331.81,0.0000,0.0366,1,goal,
1321,70,-147.87,14.21,214.57,0.0055,0.0020,0,collision,
1322,128,273.78,18.94,195.87,0.0000,0.0000,1,goal,
1323,159,-102.17,11.68,490.35,0.0124,0.0000,0,collision,
1324,52,-163.35,12.70,55.77,0.0236,0.0439,0,collision,
1325,196,272.89,11.79,551.70,0.0000,0.0000,1,goal,
1326,2,-200.32,1.04,2.51,0.0000,0.0000,0,collision,
1327,58,-171.13,12.26,176.45,0.0012,0.0734,0,collision,
1328,256,284.75,9.68,640.09,0.0000,0.0011,1,goal,
1329,221,311.22,12.58,264.03,0.0000,0.0282,1,goal,
1330,232,300.48,10.96,700.71,0.0000,0.0027,1,goal,
1331,346,152.66,7.42,847.32,0.0000,0.0066,1,goal,
1332,130,-225.44,5.38,219.17,0.0000,0.0024,0,collision,
1333,67,-132.99,25.41,57.26,0.0000,0.0124,0,collision,
1334,2,-200.86,0.00,0.10,1.0000,0.0000,0,collision,
1335,3,-203.17,0.00,0.20,0.3010,0.2743,0,collision,
1336,82,-157.59,13.73,175.56,0.0127,0.0208,0,collision,
1337,179,-174.99,9.73,274.36,0.0074,0.0179,0,collision,
1338,331,-207.73,6.23,782.47,0.0000,0.0100,0,collision,
1339,5,-200.07,1.95,15.45,0.3022,0.0000,0,collision,
1340,261,-204.76,9.21,336.53,0.0026,0.0008,0,collision,
1341,117,-130.33,9.65,531.02,0.0171,0.0298,0,collision,
271,168,287.52,14.51,253.05,0.0000,0.0000,1,goal,
272,194,292.88,11.73,454.59,0.0000,0.0005,1,goal,
273,118,-172.47,8.05,292.95,0.0169,0.0006,0,collision,
274,236,259.45,7.72,821.45,0.0000,0.0006,1,goal,
275,303,266.39,9.12,958.91,0.0000,0.0864,1,goal,
276,168,308.39,14.83,334.70,0.0000,0.0072,1,goal,
277,50,-179.39,14.26,206.98,0.0002,0.0000,0,collision,
278,151,-126.02,10.36,469.91,0.0132,0.0155,0,collision,
279,346,298.73,7.08,1124.12,0.0000,0.0000,1,goal,
280,328,364.99,9.67,1486.56,0.0000,0.0000,1,goal,
1342,199,-220.12,9.59,325.80,0.0101,0.0006,0,collision,
1343,115,-247.58,2.80,227.69,0.0074,0.0710,0,collision,
1344,13,-198.98,3.00,36.83,0.0803,0.0000,0,collision,
1345,184,270.90,11.48,409.99,0.0000,0.0012,1,goal,
1346,3,-201.53,0.17,0.23,0.2254,0.0000,0,collision,
1347,385,182.33,6.34,1160.73,0.0000,0.0597,1,goal,
1348,2,-200.32,1.04,2.51,1.0000,0.0000,0,collision,
1349,62,-129.31,29.46,26.62,0.0000,0.0000,0,collision,
1350,174,-108.03,9.15,676.32,0.0011,0.0055,0,collision,
1351,7,-208.75,0.38,2.28,0.0234,0.0965,0,collision,
1352,132,-139.78,7.84,642.96,0.0011,0.0000,0,collision,
1353,142,-186.90,5.41,600.98,0.0053,0.0236,0,collision,
1354,278,343.04,10.79,716.26,0.0000,0.0190,1,goal,
1355,58,-167.22,12.02,171.81,0.0233,0.0000,0,collision,
1356,108,304.45,21.62,47.66,0.0000,0.0000,1,goal,
1357,18,-197.90,3.32,49.34,0.0066,0.0000,0,collision,
1358,153,-125.01,10.52,345.03,0.0119,0.0106,0,collision,
1359,209,319.34,13.35,437.90,0.0000,0.0141,1,goal,
1360,308,310.98,10.02,797.75,0.0000,0.0027,1,goal,
1361,270,294.93,8.97,717.44,0.0000,0.0021,1,goal,
1362,169,319.70,15.75,105.36,0.0000,0.0000,1,goal,
1363,140,295.73,18.75,-17.91,0.0000,0.0000,1,goal,
1364,172,294.99,13.09,463.86,0.0000,0.0011,1,goal,
1365,145,-187.77,6.00,480.88,0.0079,0.0031,0,collision,
1366,218,-73.14,12.35,299.05,0.0062,0.0000,0,collision,
1367,37,-219.65,2.59,100.48,0.0191,0.0000,0,collision,
1368,145,-200.97,6.09,388.98,0.0052,0.0052,0,collision,
1369,12,-197.55,3.06,35.97,0.0277,0.0000,0,collision,
1370,88,-183.33,6.47,307.46,0.0056,0.0003,0,collision,
1371,211,-83.08,10.65,670.66,0.0047,0.0049,0,collision,
281,102,-132.28,15.86,-85.07,0.0034,0.0000,0,collision,
282,84,-166.17,13.10,43.30,0.0000,0.0336,0,collision,
283,322,282.79,8.82,987.53,0.0000,0.0000,1,goal,
284,340,105.27,7.52,477.77,0.0000,0.2494,1,goal,
285,73,-189.45,7.07,170.96,0.0274,0.0053,0,collision,
286,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
287,162,-105.54,12.70,250.92,0.0123,0.0503,0,collision,
288,289,217.22,9.61,324.99,0.0000,0.0102,1,goal,
289,48,-162.27,16.35,43.90,0.0086,0.0355,0,collision,
290,113,-237.46,5.87,276.28,0.0177,0.3163,0,collision,
1372,92,-320.49,1.12,132.16,0.0077,0.0638,0,collision,
1373,14,-216.41,0.53,8.00,0.1429,0.0000,0,collision,
1374,38,-228.09,1.90,66.04,0.0000,0.0167,0,collision,
1375,16,-191.06,4.92,88.24,0.0000,0.0000,0,collision,
1376,257,286.11,8.71,1062.37,0.0000,0.0623,1,goal,
1377,162,-147.94,10.76,190.52,0.0002,0.0152,0,collision,
1378,296,255.00,6.93,1061.47,0.0000,0.0165,1,goal,
1379,15,-195.12,3.87,51.83,0.0489,0.0000,0,collision,
1380,26,-206.11,2.45,51.42,0.0182,0.0000,0,collision,
1381,369,282.92,7.37,964.91,0.0000,0.0000,1,goal,
1382,357,309.21,7.30,1341.25,0.0000,0.0074,1,goal,
1383,228,339.49,10.62,752.30,0.0000,0.0000,1,goal,
1384,236,240.78,10.64,668.72,0.0000,0.0650,1,goal,
1385,155,-205.53,7.64,301.18,0.0000,0.0277,0,collision,
1386,163,307.22,14.54,313.31,0.0000,0.0162,1,goal,
1387,76,-131.49,22.34,56.97,0.0000,0.0000,0,collision,
1388,190,296.59,12.88,810.28,0.0000,0.0000,1,goal,
1389,118,-217.14,7.32,231.46,0.0022,0.0000,0,collision,
1390,256,-122.48,8.70,716.71,0.0015,0.0184,0,collision,
1391,210,306.88,11.10,867.93,0.0000,0.0048,1,goal,
1392,72,-165.76,9.35,229.84,0.0000,0.0254,0,collision,
1393,163,-180.16,9.66,185.58,0.0123,0.1788,0,collision,
1394,216,313.02,12.25,561.13,0.0000,0.0000,1,goal,
1395,286,283.88,10.30,689.31,0.0000,0.0036,1,goal,
291,164,-160.15,7.69,619.38,0.0000,0.0455,0,collision,
292,187,-80.74,11.72,431.63,0.0075,0.0209,0,collision,
293,249,-176.93,8.90,610.40,0.0000,0.1437,0,collision,
294,58,-171.85,11.37,182.36,0.0000,0.0360,0,collision,
295,79,-135.78,17.26,78.90,0.0209,0.0769,0,collision,
296,92,-167.70,7.58,304.11,0.0217,0.0000,0,collision,
297,94,302.27,27.67,-50.85,0.0000,0.0000,1,goal,
298,139,-121.99,14.62,241.16,0.0000,0.0082,0,collision,
299,78,-135.82,16.46,-66.11,0.0000,0.0246,0,collision,
300,84,-146.75,14.33,-35.83,0.0000,0.0182,0,collision,
1396,149,-194.80,10.34,304.80,0.0070,0.0233,0,collision,
1397,171,256.66,13.16,423.62,0.0000,0.0000,1,goal,
1398,241,227.68,9.57,288.31,0.0000,0.0239,1,goal,
1399,90,-135.34,23.15,-42.15,0.0118,0.0081,0,collision,
1400,299,305.39,9.47,890.70,0.0000,0.0227,1,goal,
1401,36,-170.24,17.28,38.38,0.0524,0.0193,0,collision,
1402,55,-162.71,12.14,149.92,0.0121,0.0211,0,collision,
1403,108,-144.26,14.85,84.55,0.0152,0.0130,0,collision,
1404,94,-131.18,18.43,187.61,0.0139,0.0033,0,collision,
1405,120,-109.03,17.29,247.73,0.0009,0.0000,0,collision,
1406,97,-102.75,23.84,-190.96,0.0000,0.0076,0,collision,
1407,81,-148.47,15.07,287.29,0.0117,0.0000,0,collision,
1408,61,-163.58,11.82,200.28,0.0156,0.0000,0,collision,
1409,55,-166.39,10.11,236.95,0.0136,0.0508,0,collision,
1410,218,332.45,13.28,766.13,0.0000,0.0448,1,goal,
1411,174,331.53,15.42,291.02,0.0000,0.0000,1,goal,
1412,41,-179.52,12.31,164.93,0.0089,0.0266,0,collision,
1413,107,-128.21,12.58,386.79,0.0000,0.0124,0,collision,
1414,4,-200.50,1.70,7.37,0.0700,0.0000,0,collision,
1415,302,239.87,8.83,651.71,0.0000,0.0878,1,goal,
1416,157,316.68,15.21,227.95,0.0000,0.0107,1,goal,
1417,90,-137.58,15.49,243.08,0.0023,0.0067,0,collision,
1418,259,332.55,10.74,1063.29,0.0000,0.0000,1,goal,
1419,124,-118.27,11.23,299.91,0.0133,0.0000,0,collision,
1420,229,313.00,10.48,635.01,0.0000,0.0000,1,goal,
1421,112,-311.80,2.14,198.74,0.0163,0.4948,0,collision,
1422,154,321.51,15.86,134.90,0.0000,0.0052,1,goal,
1423,54,-203.30,3.07,134.58,0.0059,0.0000,0,collision,
1424,14,-202.47,2.70,32.81,0.0175,0.0000,0,collision,
1425,83,-141.05,13.42,185.44,0.0000,0.0206,0,collision,
1426,93,-123.30,20.74,92.34,0.0077,0.0108,0,collision,
1427,136,315.41,16.82,110.36,0.0000,0.0080,1,goal,
1428,148,323.12,18.88,272.69,0.0000,0.0013,1,goal,
301,296,-86.39,8.64,1123.94,0.0016,0.0000,0,collision,
302,59,-214.02,3.37,201.77,0.0339,0.0031,0,collision,
303,103,-170.11,11.15,239.22,0.0130,0.0000,0,collision,
304,309,285.68,9.91,818.21,0.0000,0.0128,1,goal,
305,238,296.45,11.73,330.44,0.0000,0.0094,1,goal,
306,164,269.66,8.91,575.90,0.0000,0.0000,1,goal,
307,238,286.00,10.87,613.75,0.0000,0.0000,1,goal,
308,75,-162.47,7.61,381.35,0.0000,0.0443,0,collision,
309,246,314.65,9.91,748.23,0.0000,0.0022,1,goal,
310,157,321.69,14.44,263.99,0.0000,0.0018,1,goal,
1429,68,-180.27,14.82,286.12,0.0000,0.0000,0,collision,
1430,20,-202.46,3.49,60.43,0.0359,0.0000,0,collision,
1431,278,281.69,10.22,804.94,0.0000,0.0005,1,goal,
1432,288,306.71,8.57,1005.79,0.0000,0.0164,1,goal,
1433,171,-216.81,7.51,410.97,0.0022,0.0000,0,collision,
1434,205,305.92,12.14,346.38,0.0000,0.0000,1,goal,
1435,185,312.59,13.89,267.70,0.0000,0.0006,1,goal,
1436,82,291.79,27.56,14.64,0.0000,0.0000,1,goal,
1437,53,-182.25,9.14,187.80,0.0377,0.0181,0,collision,
1438,208,-148.45,8.03,695.91,0.0000,0.0065,0,collision,
1439,347,336.67,8.02,1437.66,0.0000,0.0038,1,goal,
1440,381,239.72,6.75,1216.37,0.0000,0.0033,1,goal,
1441,217,317.55,13.04,525.44,0.0000,0.0151,1,goal,
1442,26,-226.44,0.94,13.82,0.0503,0.0454,0,collision,
1443,202,-103.54,11.96,369.09,0.0025,0.0033,0,collision,
1444,207,-235.95,3.74,622.56,0.0023,0.0284,0,collision,
1445,77,-152.59,13.79,195.02,0.0007,0.0227,0,collision,
1446,150,-117.92,13.37,3.26,0.0000,0.0140,0,collision,
1447,138,311.53,16.46,374.14,0.0000,0.0021,1,goal,
1448,319,160.54,7.59,522.59,0.0000,0.0090,1,goal,
1449,2,-200.32,1.04,2.51,0.0000,0.0000,0,collision,
1450,223,-176.10,5.91,875.40,0.0054,0.0123,0,collision,
1451,264,-187.06,9.13,492.49,0.0030,0.0000,0,collision,
311,2,-200.86,0.00,0.10,1.0000,0.0000,0,collision,
312,4,-205.03,0.00,0.30,0.3971,0.0000,0,collision,
313,132,319.79,20.38,141.50,0.0000,0.0289,1,goal,
314,234,327.80,12.01,552.26,0.0000,0.0152,1,goal,
315,236,304.11,11.17,514.16,0.0000,0.0070,1,goal,
316,162,281.23,13.69,304.59,0.0000,0.0065,1,goal,
317,77,-167.04,12.08,160.56,0.0153,0.0126,0,collision,
318,33,-191.50,8.88,163.70,0.0532,0.2416,0,collision,
319,95,-122.01,18.53,14.28,0.0010,0.0166,0,collision,
320,116,-80.18,25.96,-173.56,0.0069,0.0065,0,collision,
1452,99,-162.38,14.11,358.00,0.0024,0.0553,0,collision,
1453,261,277.17,9.03,883.09,0.0000,0.0253,1,goal,
1454,183,-103.49,14.06,383.28,0.0009,0.0192,0,collision,
1455,118,-106.38,17.41,-63.21,0.0026,0.0197,0,collision,
1456,92,295.40,24.28,-95.06,0.0000,0.0048,1,goal,
1457,108,-206.46,6.31,217.40,0.0058,0.0152,0,collision,
1458,84,-226.17,3.22,265.89,0.0238,0.0694,0,collision,
1459,138,-104.06,15.15,183.07,0.0006,0.0000,0,collision,
1460,28,-182.00,16.11,65.42,0.0281,0.0575,0,collision,
1461,94,-134.54,14.81,83.24,0.0053,0.0187,0,collision,
1462,83,-177.08,10.33,146.50,0.0241,0.0227,0,collision,
1463,181,313.66,13.61,260.55,0.0000,0.0001,1,goal,
1464,120,-187.87,11.80,52.74,0.0112,0.1851,0,collision,
1465,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
1466,230,-196.72,9.46,373.21,0.0087,0.0000,0,collision,
1467,188,-153.67,8.36,574.80,0.0078,0.0098,0,collision,
1468,55,-147.93,22.99,44.99,0.0107,0.0062,0,collision,
1469,120,-108.08,16.00,-18.10,0.0007,0.0100,0,collision,
1470,211,335.94,13.54,204.36,0.0000,0.0212,1,goal,
1471,197,279.95,12.31,354.81,0.0000,0.0000,1,goal,
1472,53,-161.93,15.06,231.54,0.0303,0.0095,0,collision,
1473,2,-200.70,0.54,0.76,0.2391,0.0000,0,collision,
1474,352,236.23,7.70,1076.47,0.0000,0.0585,1,goal,
1475,78,-133.60,21.55,-34.34,0.0016,0.0573,0,collision,
1476,101,309.35,26.27,-90.22,0.0000,0.0000,1,goal,
1477,315,-147.88,6.65,940.46,0.0063,0.0070,0,collision,
1478,193,-136.32,9.00,716.01,0.0008,0.0334,0,collision,
1479,145,275.89,15.89,-22.10,0.0000,0.0000,1,goal,
1480,167,-194.21,8.37,457.79,0.0000,0.0000,0,collision,
321,233,261.28,9.85,209.12,0.0000,0.0000,1,goal,
322,235,327.41,9.55,964.69,0.0000,0.0007,1,goal,
323,246,346.67,11.94,808.88,0.0000,0.0180,1,goal,
324,267,347.10,11.37,1121.18,0.0000,0.0119,1,goal,
325,144,-125.59,12.21,289.47,0.0093,0.0273,0,collision,
326,303,286.84,9.36,803.55,0.0000,0.0130,1,goal,
327,90,-116.54,24.60,-103.42,0.0143,0.0000,0,collision,
328,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
329,319,267.21,8.38,886.20,0.0000,0.0118,1,goal,
330,433,296.05,6.60,1571.90,0.0000,0.0007,1,goal,
1481,594,-713.18,3.89,614.41,0.0034,0.0003,0,collision,
1482,159,288.19,13.10,323.14,0.0000,0.0000,1,goal,
1483,306,356.08,9.32,1350.66,0.0000,0.0000,1,goal,
1484,412,244.87,6.89,1238.31,0.0000,0.0032,1,goal,
1485,360,299.85,8.02,1345.75,0.0000,0.0077,1,goal,
1486,93,-189.71,5.68,320.72,0.0081,0.0463,0,collision,
1487,74,-140.73,19.12,3.05,0.0000,0.0289,0,collision,
1488,37,-170.76,18.71,200.94,0.0267,0.0000,0,collision,
1489,205,-147.92,10.35,399.66,0.0098,0.1097,0,collision,
1490,284,367.08,10.50,1132.29,0.0000,0.0024,1,goal,
1491,219,-278.21,4.83,590.32,0.0000,0.2318,0,collision,
1492,296,264.94,8.63,826.42,0.0000,0.0319,1,goal,
1493,338,371.48,8.76,1122.18,0.0000,0.0000,1,goal,
1494,43,-231.67,1.58,57.10,0.0395,0.0000,0,collision,
1495,226,307.09,11.60,462.71,0.0000,0.0040,1,goal,
1496,320,295.22,7.14,1195.65,0.0000,0.0145,1,goal,
1497,217,-45.36,10.34,904.26,0.0054,0.0136,0,collision,
331,3,-202.04,0.69,2.61,0.3793,0.0000,0,collision,
332,105,-115.19,19.48,74.46,0.0181,0.0275,0,collision,
333,58,-156.88,17.07,-43.76,0.0345,0.0335,0,collision,
334,1,-200.00,0.00,0.00,0.0000,0.0000,0,collision,
335,163,257.39,16.13,84.67,0.0000,0.0293,1,goal,
