episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
239,16,-145.45,16.67,551.12,0.0000,0.1704,0,collision
240,12,-149.12,14.78,16.08,0.0000,0.3344,0,collision
241,23,-142.50,39.66,-0.32,0.0000,0.0410,0,collision
242,20,-142.78,34.72,347.49,0.0000,0.1041,0,collision
243,16,-158.58,14.95,-20.15,0.1597,0.2773,0,collision
244,17,-143.94,29.30,188.35,0.0439,0.1292,0,collision
245,22,-149.60,23.60,45.45,0.0000,0.1628,0,collision
246,24,-141.02,29.00,19.22,0.0000,0.0552,0,collision
247,22,-141.95,26.15,279.85,0.0000,0.0766,0,collision
248,14,-145.35,23.36,80.88,0.0000,0.2954,0,collision
249,26,-139.56,37.87,150.87,0.0000,0.0466,0,collision
250,17,205.09,20.49,103.09,0.0000,0.0000,1,goal
251,13,-148.64,15.57,46.44,0.0000,0.2912,0,collision
252,12,-171.83,5.43,-35.95,0.1228,0.6820,0,collision
253,12,-157.22,8.89,124.08,0.0064,0.2215,0,collision
254,12,-153.97,18.79,29.40,0.0000,0.2918,0,collision
255,23,-137.68,43.48,209.11,0.0000,0.0270,0,collision
256,11,-163.64,14.14,67.28,0.0000,0.2967,0,collision
257,12,-159.93,7.92,226.70,0.0000,0.2983,0,collision
258,3,-151.68,1.96,27.76,0.4118,0.6416,0,collision
259,7,-160.78,7.01,-37.11,0.0000,0.5563,0,collision
260,13,-147.00,15.13,176.99,0.0000,0.2227,0,collision
261,13,-148.66,19.62,-50.32,0.0000,0.3298,0,collision
262,27,-141.92,29.13,-43.87,0.0000,0.0408,0,collision
263,10,-156.04,11.23,18.26,0.0000,0.7090,0,collision
264,21,-139.53,42.80,16.13,0.1364,0.0556,0,collision
265,18,-145.71,15.98,214.96,0.0000,0.2252,0,collision
266,29,-139.47,41.69,109.26,0.1098,0.0351,0,collision
267,11,-164.27,7.47,29.10,0.0000,0.6278,0,collision
268,9,-148.41,17.36,153.69,0.0000,0.2367,0,collision
269,19,-142.48,26.19,95.41,0.0000,0.1147,0,collision
270,17,-163.33,21.51,84.79,0.0828,0.1517,0,collision
271,12,-154.41,10.20,251.15,0.0000,0.1772,0,collision
272,18,-148.99,19.22,55.03,0.0000,0.3870,0,collision
273,15,-164.07,9.76,7.50,0.0000,0.2697,0,collision
274,14,-144.95,28.17,138.32,0.0000,0.1560,0,collision
275,20,-144.11,19.52,189.78,0.0000,0.1499,0,collision
276,13,-146.25,23.31,89.62,0.0000,0.2587,0,collision
277,24,-139.25,29.14,127.47,0.0634,0.3379,0,collision
278,20,-151.45,24.36,90.25,0.0273,0.0946,0,collision
279,22,-139.07,34.31,88.94,0.0000,0.0468,0,collision
280,28,66.79,43.95,331.24,0.0000,0.0000,1,goal
281,9,-152.75,9.73,256.20,0.1385,0.4928,0,collision
282,13,-147.78,16.55,361.13,0.0000,0.3004,0,collision
283,28,-144.39,28.80,67.90,0.0655,0.0534,0,collision
284,22,-141.27,24.88,324.16,0.0000,0.0047,0,collision
285,18,-141.59,27.95,47.81,0.0000,0.0855,0,collision
286,12,-151.79,16.15,356.25,0.0000,0.4766,0,collision
287,16,-144.12,25.29,74.07,0.0000,0.1119,0,collision
288,20,-138.36,45.34,36.89,0.0000,0.0508,0,collision
289,21,-153.04,29.41,78.18,0.0000,0.0750,0,collision
290,17,-151.36,21.04,158.65,0.0755,0.2946,0,collision
291,9,-173.65,8.30,10.53,0.0000,0.6831,0,collision
292,14,-147.12,14.60,152.95,0.0000,0.1937,0,collision
293,14,-155.30,16.61,136.05,0.0000,0.2320,0,collision
294,17,-144.25,26.64,316.92,0.0000,0.1341,0,collision
295,19,-146.07,43.73,79.07,0.0000,0.0469,0,collision
296,21,-154.95,24.06,-25.01,0.0000,0.1056,0,collision
297,26,-135.40,40.17,202.40,0.0000,0.0464,0,collision
298,20,-140.07,33.26,63.26,0.0637,0.0823,0,collision
299,26,-142.08,34.02,320.29,0.0000,0.0196,0,collision
300,23,-150.24,49.26,-10.25,0.0000,0.0315,0,collision
301,21,-150.62,20.86,95.87,0.0000,0.1602,0,collision
302,15,-146.13,24.76,152.91,0.1936,0.0604,0,collision
303,8,-154.79,11.19,306.58,0.0000,0.7049,0,collision
304,15,-145.32,22.49,118.88,0.0333,0.2604,0,collision
305,22,66.97,62.92,27.48,0.0000,0.0000,1,goal
306,21,-151.75,12.95,-101.64,0.0000,0.2768,0,collision
307,25,-139.63,34.57,152.72,0.0000,0.0505,0,collision
308,21,-140.76,29.67,33.76,0.0000,0.0668,0,collision
309,21,-152.21,6.08,224.73,0.0000,0.1433,0,collision
310,17,-145.30,29.44,-9.85,0.0000,0.0758,0,collision
311,7,-148.40,9.92,98.71,0.0000,0.1323,0,collision
312,2,-152.17,1.52,6.79,0.0000,0.4922,0,collision
313,16,-148.43,18.12,5.17,0.0841,0.2969,0,collision
314,4,-158.80,2.82,65.99,0.0000,0.6761,0,collision
315,17,-152.54,5.19,89.20,0.1157,0.2647,0,collision
316,17,-143.24,26.09,107.21,0.0000,0.1421,0,collision
317,26,-136.18,39.62,236.98,0.0000,0.0312,0,collision
318,19,-144.20,20.13,22.89,0.0000,0.1260,0,collision
319,26,-141.66,21.35,164.19,0.0000,0.2770,0,collision
320,20,-143.27,24.17,48.74,0.0000,0.1009,0,collision
321,3,-151.84,3.65,42.01,0.0000,0.6331,0,collision
322,20,-155.55,13.95,-39.64,0.0000,0.2829,0,collision
323,20,-157.85,25.38,65.20,0.0000,0.1222,0,collision
324,12,-151.19,6.56,48.65,0.0209,0.2454,0,collision
325,3,-151.05,3.89,0.00,0.1618,0.6581,0,collision
326,18,-144.63,22.00,109.29,0.0532,0.2787,0,collision
327,23,-138.46,40.02,200.74,0.0000,0.0348,0,collision
328,15,-147.02,16.64,220.46,0.0000,0.2315,0,collision
329,14,-152.41,9.52,167.33,0.0000,0.5125,0,collision
330,17,-148.96,14.90,216.29,0.0000,0.2554,0,collision
331,16,-144.03,24.30,-5.12,0.1621,0.1696,0,collision
332,1,-150.00,0.00,0.00,0.0000,0.0000,0,collision
333,12,-161.48,15.51,1.01,0.0000,0.2976,0,collision
334,13,-151.55,15.13,182.60,0.0000,0.5554,0,collision
335,15,-145.11,25.12,-23.92,0.0400,0.3085,0,collision
336,14,-144.64,38.13,10.35,0.0000,0.0747,0,collision
337,11,-157.69,9.67,192.74,0.0000,0.4387,0,collision
338,23,-154.88,17.50,68.58,0.0000,0.0965,0,collision
