episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason
42,126,-336.38,7.11,540.86,0.0039,0.0303,0,collision
54,77,-270.82,8.58,428.69,0.0147,0.0221,0,collision
55,104,-301.11,7.25,597.54,0.0094,0.0062,0,collision
58,239,-436.07,6.14,1114.45,0.0014,0.0037,0,collision
56,139,-339.04,6.42,648.47,0.0093,0.0000,0,collision
59,124,-328.66,7.09,619.94,0.0067,0.0246,0,collision
57,117,-303.66,8.94,495.13,0.0107,0.0000,0,collision
60,110,-306.65,7.71,538.66,0.0039,0.0051,0,collision
58,90,-269.38,10.57,428.32,0.0152,0.0910,0,collision
59,138,-340.19,6.75,635.08,0.0064,0.0284,0,collision
61,198,-412.79,5.38,784.39,0.0059,0.0082,0,collision
34,207,-406.97,5.51,809.61,0.0068,0.0000,0,collision
42,150,-340.85,7.70,521.56,0.0048,0.0296,0,collision
41,104,-289.55,10.08,688.53,0.0143,0.0656,0,collision
35,130,-308.88,8.82,545.05,0.0090,0.0486,0,collision
43,77,-269.85,8.19,451.32,0.0083,0.0196,0,collision
42,72,-265.11,9.63,288.66,0.0171,0.0000,0,collision
43,197,-413.08,5.91,723.52,0.0045,0.0168,0,collision
36,107,-300.02,6.91,561.71,0.0011,0.0259,0,collision
43,90,-289.34,6.71,368.90,0.0037,0.0306,0,collision
44,152,-340.64,7.45,862.64,0.0080,0.0276,0,collision
37,69,-260.00,10.68,282.39,0.0203,0.0106,0,collision
44,96,-276.27,10.92,420.36,0.0072,0.0088,0,collision
44,224,-436.95,5.56,826.07,0.0031,0.0212,0,collision
45,135,-329.95,6.47,543.86,0.0063,0.0000,0,collision
38,126,-326.35,7.11,589.04,0.0088,0.0001,0,collision
45,142,-336.76,7.23,694.60,0.0042,0.0076,0,collision
60,134,-328.62,7.04,555.73,0.0057,0.0594,0,collision
62,205,-401.57,6.18,868.32,0.0056,0.0150,0,collision
63,108,-289.47,8.58,411.95,0.0069,0.0079,0,collision
61,209,-412.48,7.22,707.32,0.0064,0.0867,0,collision
64,162,-371.07,6.38,773.54,0.0041,0.0235,0,collision
62,174,-386.86,7.15,680.33,0.0060,0.1456,0,collision
