episode,steps,ep_reward,avg_speed,total_energy,wiggle,safety,success,reason,total_timestep
6507,4,-198.371,16.391,405.545,0.108,0.333,0,collision,19580
6508,6,-200.227,12.567,533.315,0.000,0.189,0,collision,19586
6509,2,-199.166,14.738,190.532,0.000,0.191,0,collision,19588
6510,2,50.429,13.428,117.551,0.000,0.047,1,goal,19590
6511,2,50.440,4.385,61.506,0.252,0.061,1,goal,19592
6512,3,-199.192,9.638,218.769,0.072,0.300,0,collision,19595
6513,6,-203.660,5.720,257.253,0.027,0.119,0,collision,19601
6514,3,-199.008,19.372,294.311,0.000,0.160,0,collision,19604
6515,4,52.032,26.505,418.419,0.000,0.000,1,goal,19608
6516,3,-199.202,10.190,232.866,0.235,0.379,0,collision,19611
6517,1,-200.164,5.371,17.790,0.000,0.000,0,collision,19612
6518,2,50.754,14.805,191.554,0.000,0.000,1,goal,19614
6519,2,50.436,4.274,59.809,0.444,0.287,1,goal,19616
6520,1,-200.267,6.659,27.122,0.000,0.751,0,collision,19617
6521,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19618
6522,2,50.381,12.751,87.994,0.000,0.014,1,goal,19620
6523,3,-198.801,20.608,422.825,0.000,0.000,0,collision,19623
6524,4,-47.492,27.246,421.425,0.000,0.000,1,goal,19627
6525,3,-199.325,4.666,101.433,0.227,0.246,0,collision,19630
6526,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19631
6527,5,46.211,2.816,90.276,0.000,0.002,1,goal,19636
6528,3,-199.024,19.967,284.025,0.000,0.097,0,collision,19639
6529,9,-211.270,1.826,126.124,0.103,0.088,0,collision,19648
6530,3,-199.223,9.864,224.504,0.333,0.333,0,collision,19651
6531,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19652
6532,3,-198.505,20.668,413.790,0.000,0.000,0,collision,19655
6533,2,50.712,14.482,186.685,0.000,0.000,1,goal,19657
6534,2,-199.633,4.155,57.988,0.296,0.553,0,collision,19659
6535,3,50.947,18.828,241.840,0.000,0.047,1,goal,19662
6536,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19663
6537,1,49.902,4.426,8.571,0.000,0.000,1,goal,19664
6538,4,51.544,25.463,407.778,0.000,0.124,1,goal,19668
6539,6,-200.574,8.003,372.515,0.167,0.008,0,collision,19674
6540,1,49.966,5.859,19.595,0.000,0.000,1,goal,19675
6541,2,50.349,13.099,91.274,0.000,0.237,1,goal,19677
6542,2,50.442,4.246,59.385,0.360,0.000,1,goal,19679
6543,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19680
6544,2,50.622,14.350,169.563,0.000,0.034,1,goal,19682
6545,2,50.461,12.825,88.693,0.000,0.017,1,goal,19684
6546,1,50.154,7.856,48.986,0.000,0.000,1,goal,19685
6547,2,-199.676,12.632,76.810,0.000,0.321,0,collision,19687
6548,3,-198.595,20.378,416.941,0.000,0.224,0,collision,19690
6549,1,49.843,3.230,3.965,0.000,0.000,1,goal,19691
6550,2,50.789,14.614,173.280,0.000,0.000,1,goal,19693
6551,3,-198.886,19.424,318.193,0.000,0.070,0,collision,19696
6552,3,-199.155,20.551,342.613,0.000,0.140,0,collision,19699
6553,3,-198.631,20.446,408.150,0.000,0.295,0,collision,19702
6554,2,-199.257,14.951,193.751,0.000,0.080,0,collision,19704
6555,3,50.761,19.407,252.321,0.000,0.102,1,goal,19707
6556,2,-199.333,15.270,215.258,0.000,0.000,0,collision,19709
6557,3,-199.294,19.766,258.875,0.000,0.202,0,collision,19712
6558,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19713
6559,1,-199.562,7.787,48.518,0.000,0.125,0,collision,19714
6560,2,-199.385,13.704,160.542,0.000,0.032,0,collision,19716
6561,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19717
6562,7,-200.452,13.019,539.797,0.000,0.108,0,collision,19724
6563,1,50.000,0.000,0.000,0.000,0.000,1,goal,19725
6564,1,-199.894,4.247,8.178,0.000,0.181,0,collision,19726
6565,2,-199.501,4.648,65.558,0.244,0.273,0,collision,19728
6566,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19729
6567,4,-198.309,15.815,419.135,0.086,0.310,0,collision,19733
6568,8,-202.400,11.885,613.552,0.000,0.015,0,collision,19741
6569,2,-199.343,12.864,123.219,0.000,0.094,0,collision,19743
6570,2,50.311,11.711,68.971,0.000,0.246,1,goal,19745
6571,5,-46.740,32.176,472.781,0.000,0.000,1,goal,19750
6572,5,-197.372,32.029,506.826,0.000,0.015,0,collision,19755
6573,2,-199.750,12.492,75.616,0.000,0.372,0,collision,19757
6574,2,-199.383,15.016,211.167,0.000,0.000,0,collision,19759
6575,8,-209.303,2.348,143.379,0.073,0.048,0,collision,19767
6576,2,50.685,14.352,184.731,0.000,0.000,1,goal,19769
6577,2,-199.436,13.195,127.194,0.000,0.041,0,collision,19771
6578,2,50.722,13.907,163.364,0.000,0.014,1,goal,19773
6579,3,-198.596,20.950,398.655,0.000,0.232,0,collision,19776
6580,2,-199.935,11.828,122.533,0.000,0.047,0,collision,19778
6581,1,49.951,5.890,19.711,0.000,0.000,1,goal,19779
6582,52,-303.510,0.015,56.873,0.000,0.000,0,collision,19831
6583,2,50.401,12.894,89.337,0.000,0.026,1,goal,19833
6584,3,-198.944,19.422,295.316,0.000,0.210,0,collision,19836
6585,3,51.071,20.594,343.552,0.000,0.000,1,goal,19839
6586,5,-203.342,2.823,104.362,0.200,0.091,0,collision,19844
6587,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19845
6588,1,-199.654,7.534,46.791,0.000,0.192,0,collision,19846
6589,2,-199.525,11.900,80.034,0.000,0.494,0,collision,19848
6590,2,50.304,13.790,121.610,0.000,0.000,1,goal,19850
6591,1,-200.055,5.101,13.420,0.000,0.227,0,collision,19851
6592,2,50.362,12.572,108.017,0.000,0.060,1,goal,19853
6593,1,49.879,4.061,7.769,0.000,0.000,1,goal,19854
6594,1,49.901,3.283,4.042,0.000,0.000,1,goal,19855
6595,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19856
6596,2,-199.711,12.443,95.569,0.000,0.180,0,collision,19858
6597,5,51.832,14.649,558.077,0.000,0.043,1,goal,19863
6598,1,50.321,8.311,52.106,0.000,0.000,1,goal,19864
6599,3,-199.276,19.357,251.421,0.000,0.471,0,collision,19867
6600,3,-199.124,9.704,220.449,0.333,0.324,0,collision,19870
6601,4,-198.464,15.849,420.315,0.199,0.221,0,collision,19874
6602,4,-198.138,27.088,425.343,0.000,0.206,0,collision,19878
6603,3,-198.976,19.403,294.940,0.000,0.014,0,collision,19881
6604,3,-199.744,6.792,136.187,0.000,0.000,0,collision,19884
6605,5,-198.753,13.401,342.752,0.000,0.151,0,collision,19889
6606,3,51.069,20.056,356.412,0.000,0.000,1,goal,19892
6607,2,50.763,14.381,200.991,0.000,0.000,1,goal,19894
6608,2,50.459,12.658,87.119,0.000,0.007,1,goal,19896
6609,3,-199.130,10.360,237.248,0.169,0.591,0,collision,19899
6610,5,51.536,13.111,460.410,0.125,0.173,1,goal,19904
6611,8,-207.398,3.088,182.257,0.059,0.000,0,collision,19912
6612,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19913
6613,7,-202.160,10.852,423.520,0.113,0.108,0,collision,19920
6614,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19921
6615,3,-198.666,20.689,414.313,0.000,0.359,0,collision,19924
6616,2,-199.698,12.746,87.946,0.000,0.210,0,collision,19926
6617,3,-199.022,19.641,299.787,0.000,0.111,0,collision,19929
6618,2,-199.503,13.736,133.723,0.000,0.079,0,collision,19931
6619,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19932
6620,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19933
6621,11,-55.206,10.337,832.662,0.091,0.000,1,goal,19944
6622,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19945
6623,1,0.000,0.000,0.000,0.000,0.000,0,not_found,19946
6624,1,49.621,4.370,14.106,0.000,0.000,1,goal,19947
6625,3,-198.918,9.398,213.426,0.212,0.016,0,collision,19950
6626,3,-199.007,19.935,353.644,0.000,0.000,0,collision,19953
6627,12,-217.164,2.124,200.377,0.061,0.000,0,collision,19965
6628,2,50.454,12.350,94.621,0.000,0.003,1,goal,19967
6629,2,-199.911,12.735,77.690,0.000,0.270,0,collision,19969
6630,2,50.710,13.201,140.109,0.000,0.000,1,goal,19971
6631,4,50.928,16.023,393.599,0.168,0.210,1,goal,19975
6632,4,-198.676,16.297,402.478,0.073,0.575,0,collision,19979
6633,6,-200.487,11.815,458.978,0.000,0.153,0,collision,19985
6634,3,-198.929,20.381,363.847,0.000,0.296,0,collision,19988
6635,9,-209.818,2.927,196.365,0.102,0.116,0,collision,19997
6636,4,101.750,18.438,462.384,0.000,0.000,1,goal,20001
6637,2,50.473,12.928,111.967,0.000,0.000,1,goal,20003
6638,4,-198.467,15.877,421.257,0.051,0.416,0,collision,20007
6639,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20008
6640,4,-198.618,25.956,416.328,0.000,0.245,0,collision,20012
6641,5,-197.114,33.001,553.042,0.000,0.122,0,collision,20017
6642,1,49.894,5.272,13.926,0.000,0.000,1,goal,20018
6643,3,-198.984,19.564,298.220,0.000,0.148,0,collision,20021
6644,2,-199.677,12.744,87.931,0.000,0.115,0,collision,20023
6645,3,50.900,19.137,267.999,0.000,0.063,1,goal,20026
6646,2,50.803,14.135,181.490,0.000,0.000,1,goal,20028
6647,1,50.020,8.284,51.922,0.000,0.000,1,goal,20029
6648,2,-199.559,13.447,117.763,0.000,0.042,0,collision,20031
6649,3,50.968,20.099,286.594,0.000,0.000,1,goal,20034
6650,11,-213.125,3.160,275.437,0.042,0.097,0,collision,20045
6651,2,-199.512,12.234,93.434,0.000,0.482,0,collision,20047
6652,2,-199.553,12.701,87.530,0.000,0.070,0,collision,20049
6653,3,-198.960,20.345,389.028,0.000,0.352,0,collision,20052
6654,4,51.470,26.678,401.718,0.000,0.051,1,goal,20056
6655,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20057
6656,2,50.107,4.489,63.101,0.404,0.482,1,goal,20059
6657,2,-199.450,13.549,144.612,0.000,0.420,0,collision,20061
6658,1,50.172,7.142,39.164,0.000,0.000,1,goal,20062
6659,2,-199.208,15.342,216.430,0.000,0.104,0,collision,20064
6660,10,-208.729,6.772,372.492,0.000,0.062,0,collision,20074
6661,1,-199.704,6.994,38.271,0.000,0.000,0,collision,20075
6662,2,50.435,12.560,107.881,0.000,0.050,1,goal,20077
6663,2,-199.511,12.690,109.321,0.000,0.086,0,collision,20079
6664,5,-197.728,32.499,515.956,0.000,0.099,0,collision,20084
6665,2,-199.458,13.509,130.979,0.000,0.522,0,collision,20086
6666,2,-199.252,13.373,142.328,0.000,0.159,0,collision,20088
6667,4,51.363,16.340,403.890,0.250,0.229,1,goal,20092
6668,1,-200.101,5.388,17.852,0.000,0.239,0,collision,20093
6669,2,50.462,12.784,99.055,0.000,0.000,1,goal,20095
6670,4,-198.462,25.805,412.502,0.000,0.216,0,collision,20099
6671,4,-198.405,25.930,419.624,0.000,0.094,0,collision,20103
6672,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20104
6673,2,50.578,13.978,179.143,0.000,0.000,1,goal,20106
6674,3,-198.987,20.110,286.797,0.000,0.377,0,collision,20109
6675,3,-199.222,9.745,221.474,0.224,0.391,0,collision,20112
6676,9,40.686,3.792,215.162,0.000,0.014,1,goal,20121
6677,3,-199.954,2.964,61.823,0.260,0.000,0,collision,20124
6678,2,50.482,13.532,131.253,0.000,0.000,1,goal,20126
6679,2,50.349,12.187,73.016,0.000,0.211,1,goal,20128
6680,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20129
6681,3,-198.808,20.758,394.004,0.000,0.124,0,collision,20132
6682,5,-201.081,7.844,249.216,0.000,0.062,0,collision,20137
6683,3,51.017,20.652,344.822,0.000,0.008,1,goal,20140
6684,3,50.883,19.364,272.362,0.000,0.006,1,goal,20143
6685,1,-200.139,4.608,8.970,0.000,0.715,0,collision,20144
6686,2,-199.492,13.325,104.617,0.000,0.487,0,collision,20146
6687,4,50.677,4.778,136.258,0.201,0.141,1,goal,20150
6688,4,-198.298,15.750,416.941,0.022,0.066,0,collision,20154
6689,3,-198.928,19.641,299.787,0.000,0.241,0,collision,20157
6690,3,50.842,19.531,254.577,0.000,0.135,1,goal,20160
6691,19,-227.089,1.482,217.985,0.009,0.053,0,collision,20179
6692,2,-199.565,11.955,80.553,0.000,0.273,0,collision,20181
6693,5,-197.879,32.633,426.187,0.000,0.000,0,collision,20186
6694,3,51.064,19.420,295.271,0.000,0.190,1,goal,20189
6695,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20190
6696,2,50.712,14.007,179.585,0.000,0.000,1,goal,20192
6697,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20193
6698,2,-199.914,4.250,59.435,0.035,0.492,0,collision,20195
6699,12,-205.209,9.989,777.440,0.078,0.000,0,collision,20207
6700,4,-198.392,15.939,423.358,0.198,0.084,0,collision,20211
6701,1,-199.786,5.485,18.212,0.000,0.068,0,collision,20212
6702,4,-201.788,4.518,118.814,0.000,0.200,0,collision,20216
6703,1,49.975,6.430,26.093,0.000,0.000,1,goal,20217
6704,2,50.535,13.926,149.520,0.000,0.000,1,goal,20219
6705,2,50.487,12.197,93.067,0.000,0.008,1,goal,20221
6706,3,-201.823,1.499,31.747,0.255,0.000,0,collision,20224
6707,2,-199.669,4.171,58.230,0.066,0.678,0,collision,20226
6708,1,-199.618,7.429,40.894,0.000,0.281,0,collision,20227
6709,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20228
6710,2,-199.545,12.612,97.292,0.000,0.042,0,collision,20230
6711,9,45.701,12.638,535.923,0.000,0.084,1,goal,20239
6712,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20240
6713,3,-199.306,19.659,300.143,0.000,0.123,0,collision,20243
6714,2,50.352,12.009,71.497,0.000,0.167,1,goal,20245
6715,52,-303.773,0.014,56.440,0.000,0.000,0,collision,20297
6716,3,50.909,9.901,225.458,0.321,0.417,1,goal,20300
6717,2,50.632,13.201,127.256,0.000,0.000,1,goal,20302
6718,5,-197.228,32.482,545.446,0.000,0.070,0,collision,20307
6719,8,-207.220,5.320,290.920,0.000,0.040,0,collision,20315
6720,7,-202.309,9.449,412.614,0.070,0.040,0,collision,20322
6721,1,50.000,0.000,0.000,0.000,0.000,1,goal,20323
6722,2,50.144,4.172,58.251,0.277,0.500,1,goal,20325
6723,2,50.392,11.738,69.199,0.000,0.191,1,goal,20327
6724,6,-200.328,13.915,558.948,0.000,0.000,0,collision,20333
6725,2,-199.119,14.901,192.991,0.000,0.164,0,collision,20335
6726,2,50.466,12.430,84.987,0.000,0.001,1,goal,20337
6727,4,-198.472,26.017,413.930,0.000,0.074,0,collision,20341
6728,1,-200.065,7.230,34.679,0.000,0.191,0,collision,20342
6729,3,-198.820,20.348,416.189,0.000,0.000,0,collision,20345
6730,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20346
6731,2,50.296,4.705,66.435,0.053,0.478,1,goal,20348
6732,2,-199.373,13.351,129.072,0.000,0.094,0,collision,20350
6733,2,50.513,14.014,137.096,0.000,0.000,1,goal,20352
6734,17,-220.881,2.805,372.419,0.022,0.032,0,collision,20369
6735,4,-198.428,26.497,397.318,0.000,0.141,0,collision,20373
6736,1,-200.129,5.640,22.568,0.000,0.000,0,collision,20374
6737,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20375
6738,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20376
6739,1,-200.080,4.597,8.947,0.000,0.128,0,collision,20377
6740,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20378
6741,2,-199.569,12.592,86.502,0.000,0.014,0,collision,20380
6742,1,-200.232,6.286,25.448,0.000,0.166,0,collision,20381
6743,7,-200.177,9.753,529.777,0.021,0.092,0,collision,20388
6744,2,-199.913,11.993,80.903,0.000,0.257,0,collision,20390
6745,6,-197.796,15.781,529.642,0.000,0.092,0,collision,20396
6746,5,-205.485,1.399,51.387,0.097,0.077,0,collision,20401
6747,3,51.440,20.299,409.692,0.000,0.066,1,goal,20404
6748,3,-199.137,18.939,264.227,0.000,0.224,0,collision,20407
6749,5,-46.957,33.020,616.269,0.000,0.000,1,goal,20412
6750,4,52.066,27.688,403.598,0.000,0.000,1,goal,20416
6751,2,50.821,14.894,209.204,0.000,0.117,1,goal,20418
6752,3,50.741,19.567,255.243,0.000,0.116,1,goal,20421
6753,2,-199.425,12.871,111.333,0.000,0.213,0,collision,20423
6754,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20424
6755,2,-199.463,12.537,96.529,0.000,0.039,0,collision,20426
6756,5,52.258,32.988,492.350,0.000,0.046,1,goal,20431
6757,2,-199.433,13.118,114.081,0.000,0.389,0,collision,20433
6758,6,51.447,14.452,501.641,0.000,0.072,1,goal,20439
6759,7,52.691,22.107,806.677,0.000,0.000,1,goal,20446
6760,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20447
6761,2,50.489,13.345,104.829,0.000,0.028,1,goal,20449
6762,2,50.532,13.811,176.657,0.000,0.000,1,goal,20451
6763,5,-197.552,32.142,447.258,0.000,0.067,0,collision,20456
6764,3,-199.405,4.682,101.798,0.214,0.302,0,collision,20459
6765,2,50.806,14.108,196.650,0.000,0.000,1,goal,20461
6766,1,-199.803,7.762,48.350,0.000,0.454,0,collision,20462
6767,2,50.280,11.977,71.223,0.000,0.153,1,goal,20464
6768,3,50.886,19.796,259.420,0.000,0.188,1,goal,20467
6769,3,-198.589,21.328,402.832,0.000,0.004,0,collision,20470
6770,1,-199.864,6.994,38.273,0.000,0.000,0,collision,20471
6771,3,50.685,9.616,218.312,0.000,0.001,1,goal,20474
6772,5,52.384,21.800,417.563,0.025,0.155,1,goal,20479
6773,3,-198.916,20.157,395.338,0.000,0.070,0,collision,20482
6774,1,-199.775,7.884,49.181,0.000,0.613,0,collision,20483
6775,3,51.383,20.756,421.285,0.000,0.000,1,goal,20486
6776,3,-198.842,20.203,335.025,0.000,0.398,0,collision,20489
6777,3,-199.099,9.728,221.052,0.225,0.612,0,collision,20492
6778,2,-199.477,12.868,111.305,0.000,0.086,0,collision,20494
6779,2,50.257,12.480,75.511,0.000,0.099,1,goal,20496
6780,4,-201.905,2.342,65.862,0.201,0.000,0,collision,20500
6781,3,-199.648,17.432,216.986,0.000,0.285,0,collision,20503
6782,7,-46.891,22.191,551.764,0.000,0.000,1,goal,20510
6783,8,45.257,8.187,417.893,0.000,0.017,1,goal,20518
6784,1,49.844,5.285,13.965,0.000,0.000,1,goal,20519
6785,4,-198.307,15.722,415.995,0.147,0.165,0,collision,20523
6786,4,51.897,27.377,403.603,0.000,0.000,1,goal,20527
6787,1,-200.000,0.000,0.000,0.000,0.955,0,collision,20528
6788,4,-197.921,26.972,418.425,0.000,0.003,0,collision,20532
6789,3,-198.883,19.736,349.107,0.000,0.300,0,collision,20535
6790,4,51.818,26.212,410.995,0.000,0.000,1,goal,20539
6791,3,-199.096,19.007,245.069,0.000,0.366,0,collision,20542
6792,4,-198.420,13.188,394.893,0.135,0.061,0,collision,20546
6793,5,-197.351,31.919,471.967,0.000,0.000,0,collision,20551
6794,8,48.060,12.294,576.468,0.000,0.047,1,goal,20559
6795,2,-199.629,13.351,104.882,0.000,0.417,0,collision,20561
6796,2,50.183,11.769,69.463,0.000,0.379,1,goal,20563
6797,4,-199.179,6.505,188.722,0.182,0.000,0,collision,20567
6798,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20568
6799,3,50.925,20.128,333.398,0.000,0.000,1,goal,20571
6800,3,-198.870,20.691,397.423,0.000,0.007,0,collision,20574
6801,4,-198.272,25.652,408.635,0.000,0.281,0,collision,20578
6802,2,-199.605,4.217,58.941,0.153,0.379,0,collision,20580
6803,2,-199.217,14.990,210.744,0.000,0.096,0,collision,20582
6804,1,49.922,2.564,1.498,0.000,0.000,1,goal,20583
6805,2,-199.735,1.477,20.279,0.390,0.222,0,collision,20585
6806,1,-199.691,8.106,50.698,0.000,0.591,0,collision,20586
6807,2,50.624,14.547,172.343,0.000,0.000,1,goal,20588
6808,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20589
6809,2,-199.745,13.284,104.192,0.000,0.272,0,collision,20591
6810,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20592
6811,1,49.688,7.331,40.300,0.000,0.000,1,goal,20593
6812,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20594
6813,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20595
6814,2,-199.512,13.462,157.170,0.000,0.185,0,collision,20597
6815,2,-199.202,14.291,168.747,0.000,0.352,0,collision,20599
6816,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20600
6817,1,49.909,4.044,7.732,0.000,0.000,1,goal,20601
6818,3,-198.953,19.046,266.266,0.000,0.285,0,collision,20604
6819,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20605
6820,3,-199.014,9.944,226.563,0.238,0.315,0,collision,20608
6821,1,-200.000,0.000,0.000,0.000,0.000,0,collision,20609
6822,1,-199.879,7.933,49.514,0.000,0.680,0,collision,20610
6823,1,49.953,5.468,14.505,0.000,0.000,1,goal,20611
6824,2,-199.700,4.347,60.931,0.108,0.460,0,collision,20613
6825,1,-200.000,0.000,0.000,0.000,0.768,0,collision,20614
6826,2,-199.449,13.791,134.393,0.000,0.064,0,collision,20616
6827,2,-199.489,13.564,144.806,0.000,0.080,0,collision,20618
6828,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20619
6829,4,-204.071,3.454,94.016,0.000,0.108,0,collision,20623
6830,4,52.019,27.135,393.901,0.000,0.000,1,goal,20627
6831,2,50.610,13.562,131.615,0.000,0.082,1,goal,20629
6832,12,-215.417,2.757,178.559,0.000,0.008,0,collision,20641
6833,2,50.663,14.317,154.638,0.000,0.096,1,goal,20643
6834,1,-200.000,0.000,0.000,0.000,0.855,0,collision,20644
6835,12,-51.181,11.382,902.737,0.000,0.010,1,goal,20656
6836,1,-200.035,6.579,26.760,0.000,0.000,0,collision,20657
6837,5,-47.329,32.013,474.965,0.000,0.003,1,goal,20662
6838,1,49.895,5.988,20.076,0.000,0.000,1,goal,20663
6839,3,51.233,20.476,392.183,0.000,0.053,1,goal,20666
6840,1,49.820,5.082,20.094,0.000,0.000,1,goal,20667
6841,3,51.114,20.056,356.412,0.000,0.000,1,goal,20670
6842,1,50.215,6.870,32.785,0.000,0.000,1,goal,20671
6843,3,-199.012,19.910,261.514,0.000,0.328,0,collision,20674
6844,7,-202.828,9.976,406.180,0.000,0.013,0,collision,20681
6845,2,-199.374,13.937,136.165,0.000,0.489,0,collision,20683
6846,1,50.326,8.583,53.975,0.000,0.000,1,goal,20684
6847,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20685
6848,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20686
6849,1,-200.058,7.890,49.224,0.000,0.000,0,collision,20687
6850,3,-199.185,9.830,223.657,0.201,0.439,0,collision,20690
6851,1,49.846,1.926,2.077,0.000,0.000,1,goal,20691
6852,2,-200.233,4.374,61.345,0.157,0.473,0,collision,20693
6853,4,-198.356,26.801,397.150,0.000,0.069,0,collision,20697
6854,8,-209.927,1.865,98.673,0.000,0.108,0,collision,20705
6855,3,-198.864,20.526,393.400,0.000,0.051,0,collision,20708
6856,2,-199.681,1.856,25.401,0.500,0.500,0,collision,20710
6857,9,52.392,12.356,814.754,0.000,0.069,1,goal,20719
6858,3,-198.896,20.904,425.073,0.000,0.453,0,collision,20722
6859,5,-198.462,13.990,466.571,0.000,0.133,0,collision,20727
6860,5,-197.122,32.310,509.015,0.000,0.000,0,collision,20732
6861,3,51.203,21.039,395.783,0.000,0.064,1,goal,20735
6862,4,-198.233,26.871,398.839,0.000,0.206,0,collision,20739
6863,4,52.152,27.180,402.588,0.000,0.023,1,goal,20743
6864,2,-199.126,14.919,209.594,0.000,0.285,0,collision,20745
6865,3,-198.904,20.821,400.591,0.000,0.038,0,collision,20748
6866,1,50.252,8.535,53.646,0.000,0.000,1,goal,20749
6867,1,0.000,0.000,0.000,0.000,0.000,0,not_found,20750
6868,3,50.932,18.944,264.311,0.000,0.000,1,goal,20753
6869,2,-199.886,12.519,75.846,0.000,0.510,0,collision,20755
6870,3,-198.684,20.939,403.472,0.000,0.367,0,collision,20758
6871,2,-199.359,14.901,192.996,0.000,0.220,0,collision,20760
6872,1,50.248,7.544,41.588,0.000,0.000,1,goal,20761
6873,2,-199.569,13.107,102.368,0.000,0.000,0,collision,20763
6874,9,-204.073,7.458,528.106,0.015,0.111,0,collision,20772
6875,4,-198.282,26.984,405.410,0.000,0.010,0,collision,20776
6876,4,52.215,27.238,396.419,0.000,0.000,1,goal,20780
6877,4,-198.593,26.141,417.085,0.000,0.000,0,collision,20784
6878,3,-199.050,19.079,246.372,0.000,0.341,0,collision,20787
6879,3,50.823,9.720,220.833,0.000,0.298,1,goal,20790
